Key,Text,split
6194,The workshop was held for two days.,train
6195,The event had several sponsors.,train
6196,It was an international conference.,train
6197,The security at the party entrance was really tight.,train
6198,Attendance was only by invitation.,train
6199,People were advised to carry their identity cards to the workshop.,train
6200,Ugandans have started engaging in several income-generating activities.,train
6201,The partnership will provide employment opportunities to the people.,train
6202,The partnership between Uganda and Germany will encourage research and technology.,train
6203,The ministry will monitor vaccination against Ebola in West Nile.,train
6204,The vaccination teams will reach Arua in seven days.,train
6205,The vaccination will start with health workers.,train
6206,District officials in West Nile organised a meeting following the ebola outbreak.,train
6207,A lady succumbed to the virus near the Ugandan border.,dev
6208,Health workers should be vaccinated first because they are more prone to the virus.,train
6209,The ministry will vaccinate a circle suspected to be having ebola cases.,train
6210,Only contacts of contacts will be vaccinated.,train
6211,Schools and markets should be left open.,train
6212,People should be given knowledge and requirements to combat the spread of ebola.,train
6213,There are no border terminals which makes screening difficult.,train
6214,Leaders and people should be sensitized and alerted for immediate response.,dev
6215,The ministry declared the country free from ebola after a massive check-up.,train
6216,Three people died of Ebola in Kasese.,train
6217,Uganda is at risk since there is an ebola outbreak in the neighbouring countries.,train
6218,The ministry of health has been able to contain the epidemic.,train
6219,The vaccine from the world health organisation is effective though insufficient.,train
6220,Arua district lacks finances to prevent the spread of the Ebola virus.,train
6221,The ministry should establish facilities to enable districts to fight disease outbreaks.,dev
6222,The people of Arua are on alert after an ebola outbreak in Congo.,train
6223,Ebola is a very dangerous disease which can lead to loss of life.,train
6224,There is compulsory handwashing for everyone who accesses the hospital premises.,train
6225,Ugandans should be ready to battle with the ebola outbreak.,train
6226,All people leaving and accessing the hospital must wash their hands.,dev
6227,The hospital will carry out proper documentation about the patients.,train
6228,The hospital personnel have been equipped with protective equipment to fight off Ebola.,train
6229,The hospital management has established simple clinics to manage Ebola cases.,train
